Date,Open,High,Low,Close,Adj Close,Volume
2013-05-15,22.30389976501465,22.823949813842773,22.267038345336914,22.81174659729004,22.785818099975586,160033605
2013-05-16,22.889205932617188,22.91361427307129,22.466041564941406,22.512367248535156,22.486778259277344,128865215
2013-05-17,22.665544509887695,22.751970291137695,22.428930282592773,22.644622802734375,22.61888313293457,112098604
2013-05-20,22.540512084960938,22.92905616760254,22.540512084960938,22.628433227539062,22.602712631225586,91248746
2013-05-21,22.61573028564453,22.706390380859375,22.35645294189453,22.58957862854004,22.563901901245117,79617311
2013-06-18,22.133289337158203,22.440885543823242,22.125816345214844,22.431421279907227,22.40592384338379,87000883
2013-06-19,22.450101852416992,22.68596649169922,22.35371208190918,22.43291664123535,22.40741729736328,117073180
2013-07-05,22.16716194152832,22.301658630371094,22.10066032409668,22.25383758544922,22.22854232788086,68331166
2013-07-08,22.396303176879883,22.5721435546875,22.343252182006836,22.542753219604492,22.51712989807129,79075287
2013-07-09,22.689952850341797,22.7385196685791,22.36566734313965,22.546489715576172,22.520862579345703,79472771
2013-07-10,22.501907348632812,22.693439483642578,22.425443649291992,22.565170288085938,22.539522171020508,68592140
2013-07-11,22.739765167236328,22.93428611755371,22.628183364868164,22.920089721679688,22.8940372467041,103755449
2013-07-12,22.914112091064453,22.988832473754883,22.795557022094727,22.988832473754883,22.96270179748535,103113050
2013-07-15,23.021211624145508,23.113365173339844,22.82345199584961,23.03092384338379,23.004745483398438,78713937
2013-07-16,23.091697692871094,23.11261749267578,22.762182235717773,22.904399871826172,22.87836456298828,79617311
2013-07-17,22.93901824951172,23.084972381591797,22.821958541870117,22.87799835205078,22.851993560791016,60469809
2013-07-18,22.88895606994629,22.914112091064453,22.495431900024414,22.681982040405273,22.656200408935547,145924920
2013-07-19,22.08247947692871,22.48945426940918,21.80850601196289,22.331296920776367,22.3059139251709,295475379
2013-07-22,22.46579360961914,22.73154640197754,22.341259002685547,22.682479858398438,22.65669822692871,116563276
2013-07-23,22.682479858398438,22.739765167236328,22.405269622802734,22.5106258392334,22.48503875732422,82134711
2013-07-24,22.5968017578125,22.672517776489258,22.433414459228516,22.488208770751953,22.462646484375,83451629
2013-07-30,22.053836822509766,22.306638717651367,21.93951416015625,22.18982696533203,22.16460418701172,70487217
2013-08-01,22.291446685791016,22.52930450439453,22.291446685791016,22.521085739135742,22.495487213134766,85856610
2013-08-02,22.501657485961914,22.5903263092041,22.436403274536133,22.57961654663086,22.553951263427734,68812965
2013-08-05,22.55022621154785,22.553464889526367,22.396053314208984,22.540512084960938,22.514890670776367,52584363
2013-08-06,22.532791137695312,22.65782356262207,22.309627532958984,22.330549240112305,22.305166244506836,60469809
2013-08-08,22.30364990234375,22.312368392944336,22.049602508544922,22.233165740966797,22.20789337158203,59743096
2013-09-11,22.13054847717285,22.340511322021484,22.069278717041016,22.32108497619629,22.295713424682617,64665477
2013-09-12,22.351221084594727,22.36367416381836,22.16716194152832,22.243127822875977,22.217844009399414,43984248
2013-09-18,22.076004028320312,22.51485824584961,21.99431037902832,22.498668670654297,22.473094940185547,77678069
2013-09-19,22.565170288085938,22.565170288085938,22.301408767700195,22.375879287719727,22.350444793701172,64155573
2013-09-20,22.375879287719727,22.518844604492188,22.306888580322266,22.493438720703125,22.467870712280273,174463490
2013-10-16,22.064048767089844,22.374385833740234,22.01772117614746,22.366912841796875,22.341489791870117,80604999
2013-10-18,24.32332992553711,25.29170036315918,24.259071350097656,25.190828323364258,25.162195205688477,464390148
2013-10-21,25.192073822021484,25.37986946105957,24.895435333251953,24.98883628845215,24.960432052612305,145675990
2013-10-22,25.031177520751953,25.230430603027344,24.801786422729492,25.080989837646484,25.052480697631836,88675135
2013-10-23,24.931549072265625,25.77215003967285,24.922334671020508,25.688961029052734,25.659761428833008,106927293
2013-10-24,25.70041847229004,25.91710662841797,25.524328231811523,25.54300880432129,25.513975143432617,83997668
2013-10-25,25.624452590942383,25.624452590942383,25.17414093017578,25.28522491455078,25.256484985351562,81524432
2013-10-28,25.28522491455078,25.490205764770508,25.230180740356445,25.280242919921875,25.251508712768555,46521724
2013-10-29,25.382360458374023,25.82669448852539,25.242883682250977,25.809261322021484,25.779924392700195,64440637
2013-10-30,25.838899612426758,25.840892791748047,25.554216384887695,25.664304733276367,25.635133743286133,53162522
2013-10-31,25.627193450927734,25.940767288208008,25.5036563873291,25.668289184570312,25.63911247253418,65845885
2013-11-01,25.69842529296875,25.80328369140625,25.531801223754883,25.58011817932129,25.551042556762695,51524405
2013-11-04,25.69120216369629,25.712871551513672,25.455337524414062,25.556955337524414,25.52790641784668,45722740
2013-11-05,25.413494110107422,25.69493865966797,25.340518951416016,25.44263458251953,25.413715362548828,47433127
2013-11-06,25.544254302978516,25.57912254333496,25.289459228515625,25.473270416259766,25.444316864013672,36652871
2013-11-07,25.469783782958984,25.502660751342773,25.09693145751953,25.104652404785156,25.07611656188965,67435822
2013-11-08,25.124576568603516,25.367416381835938,25.118349075317383,25.305896759033203,25.277132034301758,51825529
2013-11-11,25.143505096435547,25.303407669067383,25.105897903442383,25.1704044342041,25.141794204711914,44670812
2013-11-12,25.098424911499023,25.344003677368164,25.031177520751953,25.200044631958008,25.17140007019043,48906630
2013-11-13,25.074764251708984,25.72482681274414,25.06853675842285,25.715362548828125,25.686132431030273,63412799
2013-11-14,25.751476287841797,25.896682739257812,25.662559509277344,25.78410530090332,25.754796981811523,46842923
2013-11-15,25.77513885498047,25.85309600830078,25.661563873291016,25.742511749267578,25.7132511138916,51243355
2013-11-18,25.797056198120117,26.120594024658203,25.63491439819336,25.692447662353516,25.663244247436523,70651832
2013-11-19,25.696683883666992,25.77215003967285,25.480741500854492,25.534290313720703,25.505266189575195,45433661
2013-11-20,25.652597427368164,25.737529754638672,25.413742065429688,25.462310791015625,25.433368682861328,38692487
2013-11-21,25.57912254333496,25.860816955566406,25.554216384887695,25.755212783813477,25.72593879699707,43835693
2013-11-22,25.739023208618164,25.80751609802246,25.634416580200195,25.700916290283203,25.671703338623047,50356042
2013-11-25,25.83217430114746,26.231428146362305,25.778873443603516,26.05060577392578,26.020994186401367,64761837
