Empresa,Año,Mes,Día,Apertura,Máximo,Mínimo,Cierre,Cierre Ajustado,Volumen,Rendimiento Diario,Volatilidad,Tendencia,Sobrecompra/Sobrevendido,Recomendación
GOOGL,2024,4,3,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,154.74240112304688,24705000.0,0.008593698001158317,0.010690175667892822,0.001276967445901407,0.14696888583406686,Comprar
JNJ,2020,3,5,140.8000030517578,142.67999267578125,139.83999633789062,142.00999450683594,125.4035415649414,11339200.0,0.008593689125371215,0.017134221720109904,0.0019165243499078505,-0.2303725908850617,Comprar
MSFT,2024,3,19,417.8299865722656,421.6700134277344,415.54998779296875,421.4100036621094,419.8944396972656,19837900.0,0.008568119103209863,0.01050400321342362,0.0014384311412839956,0.17612205928075544,Comprar
NVDA,2022,3,21,26.506999969482422,27.152000427246094,25.966999053955078,26.733999252319336,26.698280334472656,591727000.0,0.008563748560691852,0.0462770759036969,0.0012769703492778687,0.12370805640082744,Comprar
AMZN,2024,2,22,173.10000610351562,174.8000030517578,171.77000427246094,174.5800018310547,174.5800018310547,55392400.0,0.008549946131451951,0.009922687469738239,0.002236856239912101,0.263085861080057,Comprar
MSFT,2021,11,2,330.30999755859375,333.45001220703125,330.0,333.1300048828125,324.7645263671875,26487100.0,0.008537456768072871,0.010378157064409824,0.00048340106554725057,0.24655998609796062,Comprar
TSLA,2021,12,30,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900.0,0.008489328581087481,0.033822413569531334,0.0032091783174782846,0.3722141370888999,Comprar
MSFT,2022,8,15,291.0,294.17999267578125,290.1099853515625,293.4700012207031,287.88543701171875,18085700.0,0.008487976703447165,0.015188912693000161,0.0022932278587412076,-0.0031806319188589518,Comprar
AAPL,2024,3,15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,172.18687438964844,121664700.0,0.008471092853614663,0.006460103305660479,0.0004959672917870181,-0.06100428868539998,Comprar
V,2020,1,27,200.0,203.3300018310547,199.10000610351562,201.69000244140625,195.06065368652344,7198900.0,0.00845001220703125,0.0075915734174716995,0.003233026566139677,0.27406803422764997,Comprar
AAPL,2024,2,27,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,182.17176818847656,54318900.0,0.008448364040486765,0.011443916869916481,0.00012617932540874284,-0.006500453412144375,Comprar
AAPL,2023,12,12,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,193.9739532470703,52696900.0,0.008442121749298287,0.006307051339179307,0.003349745448250823,0.10133862751912927,Comprar
TSLA,2021,10,6,258.73333740234375,262.2200012207031,257.739990234375,260.9166564941406,260.9166564941406,43898400.0,0.008438491590288191,0.014606663643548611,0.0026782846679606893,0.11334763794100038,Comprar
GOOGL,2023,11,3,128.02000427246094,129.52999877929688,127.86000061035156,129.10000610351562,128.95201110839844,26380100.0,0.008436195867921967,0.011407027723633835,0.0013577321645803118,0.09910744006240971,Comprar
MSFT,2021,4,7,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,242.59884643554688,22719800.0,0.008433866100968962,0.012489547407499628,0.0010440931215697175,0.14252715196301186,Comprar
AAPL,2022,9,1,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,156.22900390625,74229900.0,0.008427013083262198,0.013710920401177043,0.003269217300345931,-0.019274543402224086,Comprar
V,2023,1,24,222.02000427246094,230.0,216.6300048828125,223.88999938964844,220.86021423339844,5274900.0,0.008422642470057152,0.009824374936567602,0.002251520898667656,0.09387760027891182,Comprar
GOOGL,2024,8,19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,166.6699981689453,22416200.0,0.00840996732765314,0.01264536828755974,0.00026135117392628906,0.07705877130507553,Comprar
AAPL,2022,5,3,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,157.282470703125,88966500.0,0.008409749493415903,0.01740396793001385,0.00117866493515409,0.0002552417870606181,Comprar
GOOGL,2020,12,11,88.0,88.8655014038086,87.63700103759766,88.73999786376953,88.63826751708984,18628000.0,0.008409066633744673,0.011164079917349329,0.0016804656431459034,0.20917033093446386,Comprar
NVDA,2021,10,25,22.972999572753906,23.354999542236328,22.770000457763672,23.166000366210938,23.128273010253906,230235000.0,0.00840120128178347,0.017697294093571254,0.001868609125355734,0.3400520269689281,Comprar
JPM,2021,9,13,158.52999877929688,160.0500030517578,158.07000732421875,159.86000061035156,146.9883575439453,10052800.0,0.008389590874256527,0.008496619572511906,0.0008158188942512334,0.07754430414831943,Comprar
MSFT,2021,11,12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,328.2642822265625,23831000.0,0.00838520508018221,0.009608873369242927,0.001010587134698229,0.2405323894019061,Comprar
AAPL,2023,10,31,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,169.90060424804688,44846000.0,0.008384990361779704,0.010420262355402277,0.0011388966860106612,-0.000731420513939915,Comprar
JNJ,2023,9,12,162.22000122070312,163.92999267578125,161.52999877929688,163.5800018310547,158.56263732910156,6045800.0,0.008383680188124633,0.0076742646468146635,0.0013180323371648108,-0.006665131669537942,Comprar
NVDA,2020,2,6,6.303500175476074,6.356249809265137,6.2220001220703125,6.356249809265137,6.330693244934082,218284000.0,0.008368308450959719,0.014149201345287344,0.001168202177567219,-0.9733540115236372,Comprar
V,2024,1,17,264.4200134277344,267.1000061035156,264.3900146484375,266.6300048828125,265.1105041503906,5118700.0,0.008357882697415839,0.005787094670635611,0.0011330599331984318,0.11156786320629744,Comprar
JNJ,2022,6,24,180.77999877929688,182.52999877929688,179.97999572753906,182.2899932861328,170.6130828857422,9374400.0,0.008352663552561456,0.010638992171181421,0.0007940519767347789,0.07247166796126762,Comprar
JNJ,2020,1,27,147.52000427246094,149.4600067138672,147.0,148.75,130.52305603027344,7587100.0,0.008337823291187894,0.004233415959180382,0.002019668294812929,-0.2051110156211348,Comprar
AAPL,2021,12,21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,170.38925170898438,91185900.0,0.008335322656331436,0.019203343869622726,0.003883241674339631,0.2181596934147216,Comprar
V,2022,12,23,204.1300048828125,206.24000549316406,203.52000427246094,205.8300018310547,203.0446014404297,3246000.0,0.008328011108499832,0.01421150648668098,0.0008285292953004444,0.005452008830916081,Comprar
TSLA,2023,4,19,179.10000610351562,183.5,177.64999389648438,180.58999633789062,180.58999633789062,125732700.0,0.008319319841417651,0.02341738018081395,0.0005365928434104182,-0.1526156917474441,Comprar
V,2023,3,31,223.60000610351562,225.83999633789062,223.2899932861328,225.4600067138672,222.84457397460938,9509000.0,0.00831842826287972,0.008855672198196513,0.001608184381365851,0.08154941127919252,Comprar
AMZN,2024,3,1,176.75,178.72999572753906,176.07000732421875,178.22000122070312,178.22000122070312,31956200.0,0.00831683858955092,0.00892039523952164,0.0020852946931881064,0.27125067600176705,Comprar
JNJ,2024,2,20,156.55999755859375,158.61000061035156,156.44000244140625,157.86000061035156,155.41456604003906,9501700.0,0.008303545426865995,0.006847233670932584,0.000960576519772493,-0.009709996418453262,Comprar
MSFT,2023,5,25,323.239990234375,326.8999938964844,320.0,325.9200134277344,322.80841064453125,43301700.0,0.008291125090729469,0.00821457904309673,0.002181700067379695,0.2526864456169623,Comprar
JPM,2021,1,22,132.69000244140625,134.39999389648438,132.1999969482422,133.7899932861328,121.596435546875,12933200.0,0.008289930096371056,0.011103831963080946,0.0005892213694946442,0.2817699447417442,Comprar
AMZN,2023,10,17,130.38999938964844,132.5800018310547,128.7100067138672,131.47000122070312,131.47000122070312,49344600.0,0.008282857858042355,0.017944822867956886,0.00028437090812851183,0.1359674566149311,Comprar
GOOGL,2024,4,23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,158.0785675048828,21151600.0,0.008282286807865547,0.012795997146309574,0.000696660530031265,0.15092402033212404,Comprar
AAPL,2024,6,26,211.5,214.86000061035156,210.63999938964844,213.25,213.00344848632812,66213200.0,0.008274231678486997,0.01942983517028094,0.00026076376317561007,0.16307259458842735,Comprar
AAPL,2024,1,22,192.3000030517578,195.3300018310547,192.25999450683594,193.88999938964844,193.1570281982422,60133900.0,0.008268311558282582,0.008115839473237027,0.0015014378774550275,0.069470925927539,Comprar
MSFT,2023,6,30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,337.288818359375,26823800.0,0.00826057304195966,0.013102909995470174,0.001880699193604501,0.273098398694924,Comprar
JPM,2024,2,2,173.3000030517578,175.82000732421875,173.25999450683594,174.72999572753906,172.75941467285156,8607600.0,0.008251544435080986,0.010431958203583561,0.0030618541225285126,0.1644536459064749,Comprar
GOOGL,2020,6,23,72.5999984741211,73.76000213623047,72.25,73.1989974975586,73.11508178710938,37752000.0,0.008250675427369581,0.012530267861810213,0.00118288628942475,-0.6551631046747993,Comprar
V,2022,11,23,210.0,212.8300018310547,209.9199981689453,211.72999572753906,208.86474609375,3807300.0,0.008238074893043155,0.014757928526038319,0.0009113634904051681,0.03206124337535896,Comprar
GOOGL,2023,11,28,136.0800018310547,137.25,135.4199981689453,137.1999969482422,137.04270935058594,18730000.0,0.008230416682224845,0.009702036791141122,0.0016222145420937196,0.14112617795943808,Comprar
MSFT,2021,2,18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,236.6673126220703,16925600.0,0.00822990160984009,0.01033935963764971,0.001433962386449677,0.15785406132292223,Comprar
NVDA,2020,1,27,5.955999851226807,6.056250095367432,5.805749893188477,6.005000114440918,5.980854511260986,470536000.0,0.008227042383827182,0.010703387179716098,0.0002880289118720522,-0.9758450861679682,Comprar
AAPL,2023,11,20,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,190.72625732421875,46505100.0,0.008215269701447958,0.009329427921337062,0.0023651181452845806,0.10176522120824284,Comprar
V,2021,5,19,222.75999450683594,224.85000610351562,221.7899932861328,224.58999633789062,219.2021484375,9311900.0,0.00821512783346082,0.010063992739742072,0.00019426700156751806,0.07132548527637597,Comprar
TSLA,2021,12,10,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300.0,0.00820820748141264,0.032595941529982846,0.002290679240849703,0.34128350223260356,Comprar
GOOGL,2021,7,8,124.0260009765625,125.59549713134766,124.02200317382812,125.04399871826172,124.90065002441406,23790000.0,0.008207938123326191,0.007333133364870681,0.0005475768770782266,0.2571103414279498,Comprar
TSLA,2023,8,31,255.97999572753906,261.17999267578125,255.0500030517578,258.0799865722656,258.0799865722656,108861700.0,0.008203730290556604,0.029550271592528876,0.0005232179500561941,0.3012199041712229,Comprar
MSFT,2021,8,30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,295.96624755859375,16348100.0,0.00820271406999017,0.009108443349278763,0.0027149551816247,0.22387586672353874,Comprar
AMZN,2022,7,8,114.5999984741211,116.58000183105469,113.69000244140625,115.54000091552734,115.54000091552734,45719700.0,0.00820246469391115,0.02867245601412965,0.0017710413573538935,-0.23069031110667104,Comprar
V,2024,8,27,268.5199890136719,270.95001220703125,267.8900146484375,270.7200012207031,270.7200012207031,6594100.0,0.008193104040828911,0.0076149186319506255,0.0005266326560536244,0.005163570522019396,Comprar
JNJ,2020,6,10,146.60000610351562,150.02999877929688,146.60000610351562,147.8000030517578,131.4212188720703,10137100.0,0.008185517723613589,0.009672499219522202,0.0006678257037807736,-0.13223085214149816,Comprar
JPM,2021,5,21,161.33999633789062,163.22000122070312,160.94000244140625,162.66000366210938,148.7059783935547,10249000.0,0.00818152568600714,0.011685394386080933,0.0017041592401966844,0.2804819335717963,Comprar
GOOGL,2023,2,28,89.33000183105469,91.2300033569336,89.31999969482422,90.05999755859375,89.95675659179688,30142000.0,0.008171898719085068,0.01987426157409456,0.0026116716407192,-0.1250340118846938,Comprar
JNJ,2020,4,23,154.25,157.0,153.6999969482422,155.50999450683594,137.32485961914062,10665000.0,0.008168521924382091,0.0196341236076156,0.003203507179514906,-0.12414665518359944,Comprar
MSFT,2023,6,27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,331.3758239746094,24354100.0,0.008166160707158877,0.014327572936776944,0.0014986379455585442,0.256141207229706,Comprar
GOOGL,2023,8,30,134.77999877929688,136.27999877929688,134.07000732421875,135.8800048828125,135.72422790527344,28315800.0,0.008161493645039219,0.012609267490629433,0.0007453140811430384,0.257179698516827,Comprar
AAPL,2022,5,6,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,155.34066772460938,116124600.0,0.008140531486303523,0.02195706932337941,0.000681774811666072,-0.014832023817473634,Comprar
TSLA,2023,9,19,264.3500061035156,267.8500061035156,261.20001220703125,266.5,266.5,103704000.0,0.008133133523146084,0.03079356775740781,3.74877398576039e-05,0.3122445238338373,Comprar
JNJ,2024,2,12,156.5800018310547,158.41000366210938,156.35000610351562,157.85000610351562,154.2336883544922,6701500.0,0.008110897034164271,0.006141617513891586,0.0011820694285127914,-0.010817055692590385,Comprar
AMZN,2023,4,21,106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,106.95999908447266,86774200.0,0.0081055666608829,0.015693919280732712,0.002051045402225957,-0.00036449879949068014,Comprar
MSFT,2021,7,22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,278.4214782714844,23384100.0,0.008103221322652754,0.006792768212676369,0.0021658093722742903,0.20510476469966116,Comprar
JPM,2023,12,12,159.22999572753906,160.64999389648438,158.8800048828125,160.52000427246094,157.73703002929688,10223000.0,0.008101542294387979,0.006384524500344366,0.001667624087518257,0.11857863002638015,Comprar
AMZN,2020,5,20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000.0,0.008099713719510149,0.016026330664686537,0.005192952528582829,-0.09375290627181905,Comprar
MSFT,2023,5,22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,318.1136474609375,24115700.0,0.008097886135718928,0.010328859215845723,0.0036317125167118496,0.23707120514204294,Comprar
JNJ,2020,6,2,147.05999755859375,148.35000610351562,146.1199951171875,148.25,131.82135009765625,6078300.0,0.008091952000285545,0.010510885199466368,0.001839232153588413,-0.1350989943996165,Comprar
AAPL,2024,1,16,182.16000366210938,184.25999450683594,180.92999267578125,183.6300048828125,182.93582153320312,65603000.0,0.008069835261037031,0.007275421323840479,0.0018000124899161189,0.015614762097691961,Comprar
AMZN,2023,7,11,127.75,129.77000427246094,127.3499984741211,128.77999877929688,128.77999877929688,49951500.0,0.008062612753791585,0.013296902334308865,0.0016821442551593019,0.23384162494709002,Comprar
JPM,2023,4,18,140.27000427246094,141.77999877929688,139.02999877929688,141.39999389648438,136.9899444580078,13760100.0,0.008055817991054893,0.011141394660660954,0.0002575970146117012,0.11913389406484852,Comprar
JPM,2024,7,10,206.13999938964844,207.97000122070312,205.5800018310547,207.8000030517578,207.8000030517578,8328500.0,0.008052797453305581,0.010638803234805962,0.0018018556646658174,0.18085661748045676,Comprar
MSFT,2021,7,9,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,270.4426574707031,23916700.0,0.008051650989679564,0.007395240765960113,0.0014183535307285635,0.18703741431727697,Comprar
V,2022,9,19,191.58999633789062,193.99000549316406,190.7100067138672,193.1300048828125,190.09156799316406,8133600.0,0.008038042561501467,0.01342070352183884,0.001758002293606771,-0.08136764655432353,Comprar
JPM,2021,8,27,161.75,163.16000366210938,161.25999450683594,163.0500030517578,149.92147827148438,8780200.0,0.008037113148425425,0.007397149504415594,0.002241942352765449,0.11528361724634117,Comprar
AMZN,2020,5,19,121.49150085449219,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000.0,0.00802524017946596,0.015981889801241524,0.005254811139263411,-0.11234380011017199,Comprar
V,2023,10,6,233.1699981689453,236.58999633789062,232.75,235.0399932861328,233.20404052734375,6401000.0,0.008019878766017655,0.009221001068390427,0.00041071039190914457,0.02316928847566389,Comprar
V,2020,9,14,203.35000610351562,206.41000366210938,203.13999938964844,204.97999572753906,199.16265869140625,11730500.0,0.008015685149247985,0.012707376332683058,0.0002458392507508605,0.10010095432970745,Comprar
JPM,2023,12,8,157.25999450683594,158.77999877929688,156.97999572753906,158.52000427246094,155.7716827392578,7366200.0,0.008012271458970632,0.006523351610247553,0.0008042073087614639,0.10604946270601845,Comprar
MSFT,2021,7,23,287.3699951171875,289.989990234375,286.5,289.6700134277344,281.8562927246094,22768100.0,0.00800368288139805,0.006864777974907194,0.002587682442952073,0.2178236613090108,Comprar
NVDA,2022,12,1,16.999000549316406,17.264999389648438,16.635000228881836,17.135000228881836,17.12519073486328,470977000.0,0.008000451507185742,0.02918835825226122,0.0038856777599780494,-0.033791621753645154,Comprar
JNJ,2022,12,21,176.27000427246094,178.17999267578125,175.64999389648438,177.67999267578125,168.49632263183594,5472000.0,0.007999026318402366,0.007624820715248689,0.001562120832134038,0.025160175356801713,Comprar
AAPL,2021,2,4,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,134.49530029296875,84183100.0,0.007997038250077778,0.01484058469664115,0.0004209918437827649,0.2665153270533594,Comprar
NVDA,2022,7,6,15.010000228881836,15.319000244140625,14.788999557495117,15.130000114440918,15.112979888916016,529066000.0,0.007994662473634178,0.026853334430915404,0.0005070297100037604,-0.3593216622444724,Comprar
JPM,2021,2,17,143.9499969482422,145.3800048828125,143.1199951171875,145.10000610351562,131.8756561279297,10810100.0,0.007988948799262065,0.010951214520540417,0.0011726665158913188,0.3435571407440326,Comprar
GOOGL,2020,2,7,73.36949920654297,74.26249694824219,73.27050018310547,73.95549774169922,73.87071990966797,28360000.0,0.007986950183571536,0.010308230002824858,0.0004935454348460402,-0.80068483496439,Comprar
AAPL,2022,5,2,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,155.78338623046875,123055300.0,0.007976516791823915,0.018184476890674567,0.000713684623913153,-0.00874871126017707,Comprar
MSFT,2024,1,23,395.75,399.3800048828125,393.92999267578125,398.8999938964844,396.7317199707031,20525900.0,0.007959555013226469,0.007475178953825475,0.0018847340977761209,0.18078448070802883,Comprar
JPM,2021,5,17,163.3699951171875,164.85000610351562,163.02999877929688,164.6699981689453,150.5435028076172,9886800.0,0.007957416236838979,0.013857791336664477,0.002362306171976614,0.3097836774125313,Comprar
JPM,2023,11,20,152.0800018310547,153.75,151.9199981689453,153.2899932861328,150.63235473632812,7019000.0,0.007956282486255501,0.008096742791740056,0.0007052204944390719,0.07632539325291553,Comprar
JNJ,2023,8,11,172.47999572753906,173.9499969482422,171.6199951171875,173.85000610351562,167.30291748046875,45904100.0,0.007943010261553592,0.011731830728401569,0.002706086119207943,0.05059953224319502,Comprar
TSLA,2023,11,1,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,205.66000366210938,121661700.0,0.007939670796326494,0.023631214900640903,0.0008498564905904268,-0.05724616963872958,Comprar
JNJ,2021,8,12,173.82000732421875,175.2899932861328,173.58999633789062,175.1999969482422,159.88746643066406,4300400.0,0.007939187469077734,0.0044295906512344845,0.0009711751924128563,0.08731774039134164,Comprar
JNJ,2022,5,12,176.47000122070312,177.9499969482422,174.7100067138672,177.8699951171875,165.41326904296875,6898600.0,0.007933325136284582,0.009906245507281444,0.0013167063491836958,0.04785076493485728,Comprar
JPM,2020,12,8,121.04000091552734,122.33000183105469,120.76000213623047,122.0,110.08816528320312,9592100.0,0.007931254768765496,0.012255087530927656,0.001999293083520267,0.22289520290007386,Comprar
AMZN,2021,10,26,167.47549438476562,170.80599975585938,167.19900512695312,168.80349731445312,168.80349731445312,53966000.0,0.007929535808005959,0.013270632409606808,0.00013444309480080025,0.016290212321266855,Comprar
AMZN,2022,8,24,132.75,135.47000122070312,132.10000610351562,133.8000030517578,133.8000030517578,38627000.0,0.007909627508533428,0.011714651241293525,0.00398872819784072,-0.07046747134534725,Comprar
GOOGL,2023,6,23,121.37999725341797,122.79000091552734,121.05999755859375,122.33999633789062,122.19974517822266,34885300.0,0.007909038607641123,0.014303257202537186,0.003355382333510973,0.204043754800903,Comprar
V,2022,1,19,213.0,218.22999572753906,212.11000061035156,214.67999267578125,210.1848907470703,9399800.0,0.007887289557658451,0.009748089608929894,0.0012147752355122854,-0.04792234364821051,Comprar
V,2023,12,21,257.510009765625,259.989990234375,257.0400085449219,259.5400085449219,258.0609130859375,6246700.0,0.007883183963002045,0.007849925951408293,0.0014221407219724813,0.09737853041789094,Comprar
MSFT,2020,10,21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,207.5019073486328,22724900.0,0.007882920294018084,0.01330426063328418,0.00038094324592799814,0.14080952794078389,Comprar
GOOGL,2024,1,23,145.88999938964844,147.17999267578125,145.5,147.0399932861328,146.87142944335938,21636100.0,0.00788260950918869,0.009347682286350021,0.0018934282168072273,0.1505530783593872,Comprar
AMZN,2023,3,2,91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341797,92.12999725341797,55509400.0,0.007876529509505318,0.014640721398736874,0.0030155933038877427,-0.15669101489374007,Comprar
AAPL,2022,7,29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,160.50619506835938,101786900.0,0.00787638904989815,0.014346251230488088,0.004153629641148502,0.022469631440948653,Comprar
GOOGL,2023,10,17,138.6300048828125,139.89999389648438,137.17999267578125,139.72000122070312,139.55982971191406,23515800.0,0.007862629297402297,0.015643568804438773,0.0014441694267058065,0.21658728634770608,Comprar
AMZN,2021,8,24,164.0,165.77450561523438,163.72900390625,165.28900146484375,165.28900146484375,51036000.0,0.007859765029535061,0.007796789519984991,0.0002694362102079121,0.008891311165528253,Comprar
TSLA,2022,8,3,305.0,309.54998779296875,301.1499938964844,307.39666748046875,307.39666748046875,80091000.0,0.007857926165471311,0.03364036409996064,0.006879108133775824,0.012681390692930762,Comprar
MSFT,2021,2,9,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,236.10414123535156,23565000.0,0.007855497555010374,0.012771797998923955,0.0014692458456860092,0.16914443170504123,Comprar
JPM,2024,8,8,202.47000122070312,204.91000366210938,201.7899932861328,204.05999755859375,204.05999755859375,7761200.0,0.007852997127003738,0.014541711596262238,0.001516188625433568,0.11783102580431573,Comprar
AAPL,2023,10,27,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,167.36358642578125,58499100.0,0.007848526330666756,0.010655731030289177,0.0011630917203128827,-0.01354918024136094,Comprar
GOOGL,2022,8,15,121.12999725341797,122.30000305175781,120.61000061035156,122.08000183105469,121.94005584716797,19494800.0,0.007842851475090841,0.01635444253853524,0.0031420751484661784,-0.0552137925599299,Comprar
NVDA,2022,12,28,13.927000045776367,14.26200008392334,13.883999824523926,14.03600025177002,14.027965545654297,351066000.0,0.007826538783326046,0.03279815095571744,0.0022519235744160224,-0.17964206249312328,Comprar
JNJ,2022,1,3,170.2100067138672,171.60000610351562,169.10000610351562,171.5399932861328,158.50909423828125,6012200.0,0.007813797778067238,0.007974024933521432,0.0013496249044469978,0.03018051518737379,Comprar
MSFT,2020,9,1,225.50999450683594,227.4499969482422,224.42999267578125,227.27000427246094,219.54823303222656,25725500.0,0.007804575444533782,0.01257790370617824,0.0016838504246213376,0.2033440974566551,Comprar
JNJ,2021,6,25,162.94000244140625,164.77999877929688,162.88999938964844,164.2100067138672,149.8579864501953,10963800.0,0.007794306207388422,0.008923297214614044,0.00045083064077903014,0.04406789339068315,Comprar
V,2022,1,26,204.27999877929688,210.86000061035156,203.6699981689453,205.8699951171875,201.55938720703125,10817600.0,0.007783416621264275,0.012932376715364109,0.0013514716756176295,-0.08547300675923451,Comprar
AAPL,2024,1,17,181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,181.98939514160156,47317400.0,0.007778387874923893,0.007501815667015214,0.0017219882918702498,0.009793037318507537,Comprar
GOOGL,2024,2,21,141.4499969482422,142.69000244140625,140.67999267578125,142.5500030517578,142.38658142089844,23315700.0,0.007776642822538392,0.011038351646372516,0.0020768398393797385,0.08166681246403357,Comprar
AAPL,2023,12,8,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,194.97015380859375,53377300.0,0.007775539595026075,0.006847825060858971,0.0033750053501760786,0.10992238717274042,Comprar
JNJ,2022,12,2,177.5,178.9600067138672,176.9600067138672,178.8800048828125,169.6343231201172,5823900.0,0.007774675396126761,0.007308752224301555,0.0011623124712523297,0.036696762899660354,Comprar
GOOGL,2021,11,4,147.12449645996094,149.73350524902344,146.30799865722656,148.2675018310547,148.0975341796875,38412000.0,0.007768967089751856,0.016123884282127684,0.0002789012747838769,0.21218853876052782,Comprar
JPM,2022,11,22,134.0,135.27000427246094,133.69000244140625,135.0399932861328,128.85772705078125,9185700.0,0.0077611439263642725,0.007995907967557263,0.0008756022139879337,0.08832611197996242,Comprar
V,2024,2,21,274.6300048828125,276.9700012207031,273.5299987792969,276.760009765625,275.6959228515625,4771100.0,0.0077559073842692295,0.009496638895044741,0.0019404453579249805,0.12843010810337566,Comprar
JPM,2024,6,17,193.47999572753906,195.5800018310547,192.63999938964844,194.97999572753906,193.90554809570312,8725400.0,0.007752739472417183,0.014509972479983486,0.000217314044634642,0.13498145257645322,Comprar
JPM,2023,1,25,138.0500030517578,139.1199951171875,137.25,139.1199951171875,133.73150634765625,8967000.0,0.007750757274728384,0.014172896473868568,0.001191559117302178,0.13352297330159177,Comprar
GOOGL,2022,8,10,118.77999877929688,120.91999816894531,118.41000366210938,119.69999694824219,119.56277465820312,30930400.0,0.0077453963495549925,0.017438026812862707,0.0037994129738383366,-0.07579192149080252,Comprar
MSFT,2024,1,12,385.489990234375,388.67999267578125,384.6499938964844,388.4700012207031,386.3584289550781,21645700.0,0.007730449718075172,0.00898672977839111,0.002674022032896656,0.16118612922920375,Comprar
NVDA,2022,9,23,12.420000076293945,12.611000061035156,12.256999969482422,12.515999794006348,12.505636215209961,663309000.0,0.0077294458230831265,0.030690878838283298,0.0026860756539670346,-0.4007064628347048,Comprar
GOOGL,2020,7,6,74.40750122070312,75.5,73.8489990234375,74.98249816894531,74.89653778076172,44712000.0,0.007727674479172007,0.0184829650672011,0.001374150486293107,-0.6223836764743446,Comprar
V,2022,7,12,203.25,208.1199951171875,202.75999450683594,204.82000732421875,201.2412109375,6779500.0,0.007724513280289053,0.014176822741318705,0.0011690756322049114,-0.0364823399876619,Comprar
MSFT,2021,6,14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,252.87957763671875,19150500.0,0.007716249705503589,0.009726736282997956,0.0011089807780546854,0.13434304265646782,Comprar
MSFT,2020,7,29,202.5,204.64999389648438,202.00999450683594,204.05999755859375,196.6514434814453,19632600.0,0.007703691647376543,0.015338434120290704,0.0009701971791790739,0.07719045398136337,Comprar
JNJ,2022,6,7,176.97999572753906,179.3000030517578,176.39999389648438,178.33999633789062,166.9160919189453,5447800.0,0.007684487756713958,0.00865813733527633,0.0003283512182913706,0.04906559197996584,Comprar
MSFT,2020,7,1,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,197.26821899414062,32061200.0,0.0076794209081465815,0.018369728156698906,0.001823154078783072,0.08923939496406612,Comprar
TSLA,2024,6,7,176.1300048828125,179.35000610351562,175.5800018310547,177.47999572753906,177.47999572753906,56244900.0,0.007664740857895134,0.023368696018744084,0.0008180341109099939,-0.1583807418115657,Comprar
JPM,2021,2,16,143.5500030517578,145.32000732421875,142.39999389648438,144.64999389648438,131.46669006347656,12130600.0,0.007662771308545039,0.011277618127919976,0.0009127643362966634,0.34261322766101077,Comprar
MSFT,2024,3,20,422.0,425.9599914550781,420.6600036621094,425.2300109863281,423.7007141113281,17860100.0,0.0076540544699718605,0.010574530657643097,0.00129960782631832,0.18529757740306022,Comprar
MSFT,2023,12,11,368.4800109863281,371.6000061035156,366.1000061035156,371.29998779296875,369.28173828125,27708800.0,0.007652998052980561,0.009455296930594862,0.0019632016931942797,0.15207959078254543,Comprar
