Date,Open,High,Low,Close,Adj Close,Volume,SMA50,SMA200,MACD,MACD_Signal,MACD_Hist,RSI
2010-01-04,0.46274998784065247,0.46549999713897705,0.45274999737739563,0.4622499942779541,0.42398801445961,800204000,,,,,,
2010-01-05,0.46050000190734863,0.4740000069141388,0.46050000190734863,0.4690000116825104,0.4301793873310089,728648000,,,,,,
2010-01-06,0.46875,0.4729999899864197,0.46424999833106995,0.47200000286102295,0.4329310953617096,649168000,,,,,,
2010-01-07,0.46950000524520874,0.4715000092983246,0.45925000309944153,0.46274998784065247,0.42444664239883423,547792000,,,,,,
2010-01-08,0.45899999141693115,0.46700000762939453,0.45625001192092896,0.4637500047683716,0.42536401748657227,478168000,,,,,,
2010-01-11,0.4662500023841858,0.46825000643730164,0.4507499933242798,0.4572499990463257,0.41940197348594666,556612000,,,,,,
2010-01-12,0.4505000114440918,0.45225000381469727,0.4322499930858612,0.4417499899864197,0.40518492460250854,627432000,,,,,,
2010-01-13,0.44475001096725464,0.4492500126361847,0.42750000953674316,0.4477500021457672,0.4106884002685547,508868000,,,,,,
2010-01-14,0.44225001335144043,0.445499986410141,0.4332500100135803,0.44075000286102295,0.40426769852638245,608524000,,,,,,
2010-02-16,0.43950000405311584,0.44350001215934753,0.43424999713897705,0.4417499899864197,0.40518492460250854,457024000,,,-0.004758617561112011,,,57.13062556672973
2010-02-17,0.44725000858306885,0.44749999046325684,0.4332500100135803,0.44600000977516174,0.4090830683708191,876560000,,,-0.0023518600251562494,,,58.673101950978044
2010-03-09,0.4272499978542328,0.4429999887943268,0.4269999861717224,0.4387499988079071,0.402433305978775,830832000,,,0.00022667501532563916,-0.0026363217065369137,0.002862996721862553,57.72469269587157
2010-03-10,0.4375,0.44449999928474426,0.4372499883174896,0.43974998593330383,0.4033506214618683,418520000,,,0.0016157065380459357,-0.001785916057620344,0.0034016225956662797,58.11325484460563
2010-03-16,0.42875000834465027,0.4465000033378601,0.4284999966621399,0.4440000057220459,0.4072486162185669,664988000,0.42643999934196475,,0.0034405333458060183,0.0007895851994617883,0.00265094814634423,59.00603190740929
2010-03-17,0.4465000033378601,0.4584999978542328,0.4465000033378601,0.45249998569488525,0.41504523158073425,651168000,0.42624499917030334,,0.005021072540544624,0.0016358826676783557,0.0033851898728662687,62.228993628389745
2010-03-23,0.4415000081062317,0.4494999945163727,0.43849998712539673,0.44725000858306885,0.41022980213165283,493612000,0.4239599996805191,,0.005182469770041054,0.003483786838147575,0.0016986829318934786,57.87070854630615
2010-03-29,0.4362500011920929,0.4399999976158142,0.43024998903274536,0.4390000104904175,0.4026625156402588,394456000,0.4229749995470047,,0.0036433351117101664,0.0037022755059632657,-5.89403942530993e-05,53.80396850442795
2010-03-30,0.4440000057220459,0.44624999165534973,0.4332500100135803,0.44075000286102295,0.40426769852638245,324104000,0.4232349997758865,,0.003790327780851699,0.0037198859609409527,7.044181991074615e-05,54.63593768175742
2010-04-13,0.43424999713897705,0.4429999887943268,0.4325000047683716,0.4415000081062317,0.40495559573173523,648696000,0.42611499965190885,,0.0006760001270728622,0.0011489165689618755,-0.0004729164418890133,55.623675358654246
2010-04-14,0.45100000500679016,0.453249990940094,0.4399999976158142,0.44699999690055847,0.4100003242492676,900720000,0.4267699998617172,,0.0017850115301912273,0.001276135561207746,0.0005088759689834813,58.26642096333249
2010-04-15,0.44850000739097595,0.453000009059906,0.4440000057220459,0.4502499997615814,0.41298142075538635,957596000,0.4274049997329712,,0.0028928125838819096,0.0015994709657425788,0.0012933416181393309,59.790269537712724
2011-01-06,0.43549999594688416,0.48350000381469727,0.43424999713897705,0.4832499921321869,0.44324991106987,3493312000,0.350799999833107,0.3159274999797344,0.021607247151214537,0.013905817119250066,0.007701430031964471,88.97271682744918
2011-01-07,0.4777500033378601,0.49825000762939453,0.46700000762939453,0.49674999713897705,0.4556324779987335,2579984000,0.35471499979496,0.31624375000596044,0.027677880648143416,0.01666022982502874,0.011017650823114677,89.97327641978103
2011-01-10,0.48774999380111694,0.5167499780654907,0.48399999737739563,0.515749990940094,0.47305968403816223,1750348000,0.3590049993991852,0.31665500000119207,0.03363432656123211,0.020055049172269412,0.013579277388962696,91.18548429660757
2011-01-11,0.5227500200271606,0.5277500152587891,0.49674999713897705,0.5077499747276306,0.46572184562683105,2711088000,0.36314999878406523,0.31699874982237813,0.037279582589452964,0.023499955855706127,0.013779626733746837,86.44647625385474
2011-01-12,0.5080000162124634,0.5842499732971191,0.5062500238418579,0.5837500095367432,0.5354311466217041,3431896000,0.3688049989938736,0.31771374985575673,0.04577339470357844,0.027954643625280592,0.017818751078297848,91.15133859695634
2011-01-13,0.5774999856948853,0.5960000157356262,0.559499979019165,0.5847499966621399,0.5363481640815735,2695192000,0.37435499906539915,0.31846249982714653,0.05198622772945111,0.03276096044611469,0.019225267283336414,91.19465043383313
2011-01-14,0.5747500061988831,0.5995000004768372,0.5712500214576721,0.5897499918937683,0.5409344434738159,1595352000,0.37995999872684477,0.3192587497830391,0.056660256326837966,0.03754081962225935,0.019119436704578614,91.42076952218954
2011-01-18,0.5817499756813049,0.5857499837875366,0.5617499947547913,0.5759999752044678,0.5283225774765015,1813348000,0.3852799981832504,0.31995374962687495,0.058579676189155994,0.04174859093563868,0.016831085253517314,84.95945806496671
2011-01-19,0.5762500166893005,0.5899999737739563,0.5590000152587891,0.5602499842643738,0.5138763785362244,1197896000,0.3901799976825714,0.32062374949455263,0.05815951097849559,0.04503077494421006,0.013128736034285528,78.14633570788111
2011-01-20,0.5547500252723694,0.5640000104904175,0.5447499752044678,0.5607500076293945,0.5143346786499023,1111408000,0.39506499767303466,0.3212824995815754,0.05720742316474903,0.047466104588317855,0.009741318576431172,78.20608933805703
2011-01-21,0.5667499899864197,0.5747500061988831,0.5544999837875366,0.5554999709129333,0.5095194578170776,739244000,0.39987999737262725,0.3219499994814396,0.05539074262486243,0.04905103219562677,0.006339710429235659,75.86070705950466
2011-01-24,0.5809999704360962,0.6262500286102295,0.5745000243186951,0.6182500123977661,0.5670756101608276,2056900000,0.40587499737739563,0.3229174995422363,0.05834188519639244,0.050909202795779915,0.007432682400612525,82.5837298353478
2011-01-25,0.6154999732971191,0.621999979019165,0.5952500104904175,0.5992500185966492,0.5496483445167542,1086856000,0.4115549975633621,0.3237512496113777,0.058473500125036104,0.05242206226163115,0.0060514378634049515,75.70818675563127
2011-01-26,0.6054999828338623,0.625,0.6012499928474426,0.6134999990463257,0.5627186894416809,1074660000,0.4171949976682663,0.3246112495660782,0.05904700313776501,0.05374705043685792,0.005299952700907086,77.23875936417808
2011-01-27,0.6222500205039978,0.6237499713897705,0.6000000238418579,0.6117500066757202,0.5611134767532349,657396000,0.422879998087883,0.325434999614954,0.05868382800834171,0.05473440595115468,0.003949422057187027,76.60044901076827
2011-01-28,0.6132500171661377,0.6234999895095825,0.5799999833106995,0.593999981880188,0.5448328256607056,1094796000,0.42840499758720396,0.32615374952554704,0.05631457112258753,0.055050438985441257,0.0012641321371462746,70.25822918389399
2011-01-31,0.5950000286102295,0.606249988079071,0.5852500200271606,0.5979999899864197,0.5485017895698547,750160000,0.43390499711036684,0.327011249512434,0.0541356431992307,0.054867479828199145,-0.0007318366289684464,70.84407507678367
2011-02-01,0.6032500267028809,0.6162499785423279,0.5992500185966492,0.6117500066757202,0.5611134767532349,654104000,0.43947999715805053,0.32794749960303304,0.05290844295871888,0.0544756724543031,-0.0015672294955842159,72.82561713254033
2011-02-02,0.6082500219345093,0.6542500257492065,0.6082500219345093,0.6395000219345093,0.5865665078163147,1606616000,0.4453949975967407,0.329014999717474,0.0535576925008,0.054292076463602484,-0.0007343839628024817,76.32303263514683
2011-02-03,0.640500009059906,0.640500009059906,0.6137499809265137,0.6274999976158142,0.5755599737167358,1030776000,0.4510649973154068,0.3300774997472763,0.052498752823152306,0.05393341173551245,-0.0014346589123601441,72.00717700128756
2011-02-04,0.6362500190734863,0.6467499732971191,0.6337500214576721,0.6417499780654907,0.588630199432373,872900000,0.45717999696731565,0.33120249956846237,0.05220757342128668,0.0535882440726673,-0.0013806706513806236,73.89496165722673
2011-02-07,0.6330000162124634,0.6357499957084656,0.6127499938011169,0.6150000095367432,0.5640944838523865,934236000,0.4625949972867966,0.33222249954938887,0.04925058268623528,0.0527207117953809,-0.0034701291091456254,65.02934724833827
2011-02-08,0.6157500147819519,0.6197500228881836,0.593999981880188,0.596750020980835,0.5473549962043762,1076584000,0.4677299976348877,0.3331312496960163,0.04491675230888614,0.051159919898081954,-0.006243167589195811,59.761429423610195
2011-02-09,0.5989999771118164,0.6050000190734863,0.5715000033378601,0.5822499990463257,0.5340551137924194,1277520000,0.4724999976158142,0.3340262496471405,0.03985273243090082,0.04889848240464573,-0.00904574997374491,55.8876391253704
2011-02-10,0.5692499876022339,0.5802500247955322,0.5649999976158142,0.5705000162124634,0.523277997970581,1042352000,0.47710499823093416,0.3348587496578693,0.03449371272857116,0.046017528469430816,-0.011523815740859658,52.895465241654584
2011-02-11,0.5684999823570251,0.6052500009536743,0.559249997138977,0.5867499709129333,0.5381827354431152,1359276000,0.48173499763011934,0.3357112495601177,0.031198252507939395,0.04305367327713253,-0.011855420769193138,56.37414627094882
2011-02-14,0.59375,0.612500011920929,0.5755000114440918,0.577750027179718,0.5299277305603027,1287828000,0.4860999983549118,0.3366362497210503,0.027542859359120264,0.03995151049353008,-0.012408651134409816,53.99575222553062
2011-02-15,0.5787500143051147,0.5807499885559082,0.5612499713897705,0.5637500286102295,0.517086386680603,886980000,0.4899799990653992,0.33751249983906745,0.02324825960610777,0.03661086031604562,-0.013362600709937854,50.43142206233246
