Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,1117.699951171875,1122.300048828125,1097.0999755859375,1117.699951171875,1117.699951171875,184
2010-01-05,1118.0999755859375,1126.5,1115.0,1118.0999755859375,1118.0999755859375,53
2010-01-06,1135.9000244140625,1139.199951171875,1120.699951171875,1135.9000244140625,1135.9000244140625,363
2010-01-07,1133.0999755859375,1133.0999755859375,1129.199951171875,1133.0999755859375,1133.0999755859375,56
2010-01-08,1138.199951171875,1138.199951171875,1122.699951171875,1138.199951171875,1138.199951171875,54
2010-01-11,1150.699951171875,1161.199951171875,1143.0,1150.699951171875,1150.699951171875,177
2010-01-12,1128.9000244140625,1157.199951171875,1127.199951171875,1128.9000244140625,1128.9000244140625,51
2010-01-13,1136.4000244140625,1136.4000244140625,1121.0,1136.4000244140625,1136.4000244140625,58
2010-01-14,1137.0,1145.9000244140625,1132.800048828125,1142.5999755859375,1142.5999755859375,81
2010-01-15,1132.800048828125,1133.4000244140625,1127.199951171875,1130.0999755859375,1130.0999755859375,50
2010-01-19,1139.699951171875,1139.699951171875,1130.5,1139.699951171875,1139.699951171875,22
2010-01-20,1123.300048828125,1133.0,1109.800048828125,1112.300048828125,1112.300048828125,28
2010-01-21,1102.699951171875,1107.5,1090.199951171875,1102.699951171875,1102.699951171875,99
2010-01-22,1089.199951171875,1095.4000244140625,1083.0,1089.199951171875,1089.199951171875,58
2010-01-25,1095.199951171875,1095.199951171875,1095.199951171875,1095.199951171875,1095.199951171875,8
2010-01-26,1097.9000244140625,1097.9000244140625,1097.9000244140625,1097.9000244140625,1097.9000244140625,4
2010-01-27,1084.4000244140625,1084.4000244140625,1084.4000244140625,1084.4000244140625,1084.4000244140625,206694
2010-01-28,1087.800048828125,1095.699951171875,1073.199951171875,1083.5999755859375,1083.5999755859375,101168
2010-01-29,1085.0,1090.800048828125,1074.5,1083.0,1083.0,11456
2010-02-01,1081.0,1107.300048828125,1076.800048828125,1104.300048828125,1104.300048828125,2452
2010-02-02,1117.4000244140625,1118.5,1100.199951171875,1117.4000244140625,1117.4000244140625,3326
2010-02-03,1115.800048828125,1124.9000244140625,1108.5999755859375,1111.4000244140625,1111.4000244140625,853
2010-02-04,1110.0,1110.699951171875,1059.0,1062.4000244140625,1062.4000244140625,1426
2010-02-05,1052.199951171875,1068.5,1045.199951171875,1052.199951171875,1052.199951171875,1956
2010-02-08,1065.699951171875,1073.4000244140625,1061.5999755859375,1065.699951171875,1065.699951171875,549
2010-02-09,1076.699951171875,1082.0,1063.0999755859375,1076.699951171875,1076.699951171875,387
2010-02-10,1075.800048828125,1081.0999755859375,1063.300048828125,1075.800048828125,1075.800048828125,640
2010-02-11,1076.800048828125,1097.0999755859375,1075.5999755859375,1094.199951171875,1094.199951171875,1491
2010-02-12,1089.5,1092.0,1079.800048828125,1089.5,1089.5,197
2010-02-16,1119.300048828125,1120.4000244140625,1092.4000244140625,1119.300048828125,1119.300048828125,928
2010-02-17,1119.5,1127.0,1108.5,1119.5,1119.5,1083
2010-02-18,1118.0,1123.699951171875,1100.800048828125,1118.0,1118.0,989
2010-02-19,1121.300048828125,1126.199951171875,1099.699951171875,1121.300048828125,1121.300048828125,137
2010-02-22,1112.5999755859375,1127.4000244140625,1110.0,1112.5999755859375,1112.5999755859375,124
2010-02-23,1116.4000244140625,1118.300048828125,1102.5999755859375,1102.699951171875,1102.699951171875,152
2010-02-24,1096.5,1096.5,1096.5,1096.5,1096.5,751
2010-02-25,1107.800048828125,1108.199951171875,1088.699951171875,1107.800048828125,1107.800048828125,386
2010-02-26,1106.800048828125,1118.300048828125,1106.800048828125,1118.300048828125,1118.300048828125,382
2010-03-01,1119.300048828125,1121.9000244140625,1113.5999755859375,1117.800048828125,1117.800048828125,184
2010-03-02,1136.9000244140625,1137.4000244140625,1115.699951171875,1136.9000244140625,1136.9000244140625,155
2010-03-03,1142.699951171875,1145.0,1133.699951171875,1142.699951171875,1142.699951171875,170
2010-03-04,1132.5999755859375,1139.0,1128.5999755859375,1132.5999755859375,1132.5999755859375,118
2010-03-05,1134.800048828125,1134.800048828125,1134.800048828125,1134.800048828125,1134.800048828125,129
2010-03-08,1123.5999755859375,1123.5999755859375,1123.5999755859375,1123.5999755859375,1123.5999755859375,17
2010-03-09,1122.0,1124.0,1113.0999755859375,1122.0,1122.0,27
2010-03-10,1107.800048828125,1127.0999755859375,1106.9000244140625,1107.800048828125,1107.800048828125,21
2010-03-11,1108.0,1108.0,1108.0,1108.0,1108.0,46
2010-03-12,1101.5,1117.4000244140625,1099.9000244140625,1101.5,1101.5,135
2010-03-15,1105.0999755859375,1107.0999755859375,1101.4000244140625,1105.0999755859375,1105.0999755859375,21
2010-03-16,1122.199951171875,1127.0,1114.5,1122.199951171875,1122.199951171875,66
2010-03-17,1124.0,1131.4000244140625,1118.0,1124.0,1124.0,29
2010-03-18,1127.4000244140625,1127.800048828125,1121.0999755859375,1127.4000244140625,1127.4000244140625,86
2010-03-19,1107.4000244140625,1107.4000244140625,1107.4000244140625,1107.4000244140625,1107.4000244140625,54
2010-03-22,1099.300048828125,1099.300048828125,1099.300048828125,1099.300048828125,1099.300048828125,71
2010-03-23,1103.5,1103.5,1103.5,1103.5,1103.5,16
2010-03-24,1088.5999755859375,1092.4000244140625,1085.5,1088.5999755859375,1088.5999755859375,9
2010-03-25,1092.699951171875,1092.699951171875,1086.699951171875,1092.699951171875,1092.699951171875,8
2010-03-26,1104.199951171875,1104.199951171875,1104.199951171875,1104.199951171875,1104.199951171875,5
2010-03-29,1110.300048828125,1110.300048828125,1110.300048828125,1110.300048828125,1110.300048828125,158733
2010-03-30,1109.699951171875,1112.9000244140625,1101.0999755859375,1104.5,1104.5,56533
2010-03-31,1103.0999755859375,1118.699951171875,1102.0,1113.300048828125,1113.300048828125,5950
2010-04-01,1125.0999755859375,1127.699951171875,1111.300048828125,1125.0999755859375,1125.0999755859375,2696
2010-04-05,1122.300048828125,1133.300048828125,1119.9000244140625,1132.9000244140625,1132.9000244140625,567
2010-04-06,1130.800048828125,1138.5,1122.699951171875,1135.0999755859375,1135.0999755859375,2490
2010-04-07,1152.300048828125,1153.0,1132.5999755859375,1152.300048828125,1152.300048828125,1342
2010-04-08,1152.199951171875,1152.300048828125,1144.0,1152.199951171875,1152.199951171875,254
2010-04-09,1161.0999755859375,1164.800048828125,1150.5,1161.0999755859375,1161.0999755859375,505
2010-04-12,1161.5999755859375,1169.0,1154.5999755859375,1161.5999755859375,1161.5999755859375,483
2010-04-13,1152.800048828125,1157.0,1145.0,1152.800048828125,1152.800048828125,278
2010-04-14,1159.0,1160.5999755859375,1151.199951171875,1159.0,1159.0,162
2010-04-15,1157.5,1159.800048828125,1151.0,1159.699951171875,1159.699951171875,179
2010-04-16,1136.300048828125,1160.0,1130.4000244140625,1136.300048828125,1136.300048828125,483
2010-04-19,1135.199951171875,1137.0999755859375,1124.0,1135.199951171875,1135.199951171875,145
2010-04-20,1138.5999755859375,1145.800048828125,1136.0,1138.5999755859375,1138.5999755859375,80
2010-04-21,1148.199951171875,1150.0,1138.4000244140625,1148.199951171875,1148.199951171875,68
2010-04-22,1142.300048828125,1144.0,1133.5999755859375,1142.300048828125,1142.300048828125,213
2010-04-23,1153.0999755859375,1153.0999755859375,1153.0999755859375,1153.0999755859375,1153.0999755859375,40
2010-04-26,1160.0999755859375,1160.0999755859375,1151.4000244140625,1153.5,1153.5,108
2010-04-27,1152.800048828125,1170.699951171875,1148.5999755859375,1161.699951171875,1161.699951171875,213
2010-04-28,1171.300048828125,1171.300048828125,1171.300048828125,1171.300048828125,1171.300048828125,299
2010-04-29,1168.4000244140625,1171.199951171875,1164.0,1168.4000244140625,1168.4000244140625,166
2010-04-30,1180.0999755859375,1181.300048828125,1170.0,1180.0999755859375,1180.0999755859375,146
2010-05-03,1178.5999755859375,1187.5,1177.300048828125,1182.699951171875,1182.699951171875,90
2010-05-04,1168.5999755859375,1191.800048828125,1168.300048828125,1168.5999755859375,1168.5999755859375,94
2010-05-05,1174.5999755859375,1177.199951171875,1159.199951171875,1174.5999755859375,1174.5999755859375,98
2010-05-06,1196.9000244140625,1210.5999755859375,1175.9000244140625,1196.9000244140625,1196.9000244140625,79
2010-05-07,1210.0,1210.800048828125,1194.5999755859375,1210.0,1210.0,112
2010-05-10,1200.4000244140625,1203.800048828125,1189.199951171875,1200.4000244140625,1200.4000244140625,118
2010-05-11,1219.9000244140625,1233.5,1201.5,1219.9000244140625,1219.9000244140625,201
2010-05-12,1242.699951171875,1246.5,1227.0999755859375,1242.699951171875,1242.699951171875,213
2010-05-13,1235.300048828125,1240.0,1228.699951171875,1228.800048828125,1228.800048828125,37
2010-05-14,1227.4000244140625,1227.4000244140625,1227.4000244140625,1227.4000244140625,1227.4000244140625,99
2010-05-17,1233.300048828125,1235.9000244140625,1225.199951171875,1227.699951171875,1227.699951171875,49
2010-05-18,1214.300048828125,1216.0999755859375,1208.199951171875,1214.300048828125,1214.300048828125,73
2010-05-19,1192.5999755859375,1192.5999755859375,1192.5999755859375,1192.5999755859375,1192.5999755859375,75
2010-05-20,1187.800048828125,1191.800048828125,1179.4000244140625,1187.800048828125,1187.800048828125,297
2010-05-21,1175.699951171875,1175.699951171875,1175.699951171875,1175.699951171875,1175.699951171875,177
2010-05-24,1193.800048828125,1193.800048828125,1193.800048828125,1193.800048828125,1193.800048828125,14
2010-05-25,1197.800048828125,1200.0,1195.5999755859375,1197.800048828125,1197.800048828125,9
2010-05-26,1213.300048828125,1213.300048828125,1213.300048828125,1213.300048828125,1213.300048828125,237497
2010-05-27,1211.699951171875,1218.5,1205.4000244140625,1211.9000244140625,1211.9000244140625,109434
2010-05-28,1210.4000244140625,1214.800048828125,1201.0999755859375,1212.199951171875,1212.199951171875,12895
2010-06-01,1224.800048828125,1228.199951171875,1209.300048828125,1224.800048828125,1224.800048828125,4547
2010-06-02,1220.5999755859375,1225.800048828125,1213.199951171875,1220.5999755859375,1220.5999755859375,2799
2010-06-03,1208.300048828125,1224.0,1201.0,1208.300048828125,1208.300048828125,1552
2010-06-04,1207.5999755859375,1220.4000244140625,1196.9000244140625,1216.199951171875,1216.199951171875,1070
2010-06-07,1239.300048828125,1244.699951171875,1211.0,1239.300048828125,1239.300048828125,859
2010-06-08,1241.5,1252.0999755859375,1234.0999755859375,1244.0,1244.0,763
